row,image1,image2,win1,win2,tie
337,0000ccc848368900.jpeg,787929b96658d8da.jpeg,10,0,0
338,2122501130286060.jpeg,6178783164f2f219.jpeg,3,7,0
339,964f8f1d9d5f6fa1.jpeg,c2f2defeba77d9d9.jpeg,9,0,1
340,a5c8ee32534c7881.jpeg,c5e4e4e2e6e6f0c8.jpeg,2,5,3
341,1e5988858aa6b694.jpeg,e448dc96c8373732.jpeg,0,10,0
342,9f06662733333333.jpeg,cf4fecc3c2e0c040.jpeg,10,0,0
343,4bc09b1d64311107.jpeg,63f3a4ac5874c4e4.jpeg,3,7,0
344,3ff7d797073363b7.jpeg,b3b286c6b4b05c6d.jpeg,1,5,4
345,6f3d2ccdcc646a6e.jpeg,d0f0c8e8f0d8d4e4.jpeg,0,10,0
346,604478b9bbfbfbfe.jpeg,ca4766520a3f3ef2.jpeg,3,4,3
347,6ef4b32b69e8d853.jpeg,dedfdf3fceae6c6e.jpeg,2,8,0
348,9a4cc1f336cdc81a.jpeg,d8d8f8b8405273f3.jpeg,1,4,5
349,185e5aa4d6d88048.jpeg,b7c5d96869cbdadb.jpeg,10,0,0
350,06463178f2f1e4a4.jpeg,4b4bf1f7cecbd647.jpeg,2,7,1
351,b97c3c3a6e2e32d2.jpeg,da1a393b3be7e0ec.jpeg,3,5,2
352,313b4fe8e06b9c60.jpeg,c86263d1b0346627.jpeg,0,10,0
353,30f65d09b132aae3.jpeg,9f8f95b136672383.jpeg,0,9,1
354,2f4fdbf366e6cb0b.jpeg,54dc6ea4b7939bbb.jpeg,9,0,1
355,693978f0e0c9cdec.jpeg,9a3898181c7fba2a.jpeg,0,10,0
356,989c9a737bd7dbb3.jpeg,e56773139b29459f.jpeg,10,0,0
357,1f9f574b6d63240d.jpeg,d1f971ea9a7eeccc.jpeg,0,10,0
358,00800884f11a1909.jpeg,662e0c63a377fe7e.jpeg,0,9,1
359,0ea9c84146b696dc.jpeg,9d9032732531e8e0.jpeg,9,1,0
360,383f6565ef66ce1a.jpeg,854448257ccdc303.jpeg,8,1,1
361,136ba3838680d0c0.jpeg,909a232c8d1a18e2.jpeg,9,1,0
362,3d3cae62248c90f3.jpeg,79e5e05afb535b73.jpeg,0,10,0
363,3839b998b8b8d035.jpeg,999a929230d0d0b4.jpeg,10,0,0
364,a6213b2b23716969.jpeg,c26a33a2aace746c.jpeg,0,10,0
365,14e4a4f9f1e7d3fb.jpeg,a5c8ee32534c7881.jpeg,8,0,2
366,3692ce4658399a37.jpeg,fdf0f2d1579290a0.jpeg,0,9,1
367,79e9cc9c86849c92.jpeg,e7c7f3f3da30b2c3.jpeg,0,9,1
368,044d59694f1a3b0a.jpeg,13a0abbb9eb9f6cc.jpeg,9,1,0
369,13a0abbb9eb9f6cc.jpeg,32327350920144d4.jpeg,2,7,1
370,222d4ac69d22ecd8.jpeg,d89998b2d8903333.jpeg,9,0,1
371,0ece4a529a123622.jpeg,694c760ea727868a.jpeg,0,10,0
372,a7a3ffcb7eb6c6e8.jpeg,d08ab4b0939a8a2a.jpeg,9,1,0
373,d0603b9ba4a4e7cf.jpeg,fc90848c8cc6f8c5.jpeg,0,9,1
374,38b8b0e0e50384e3.jpeg,6c9891318da6a92c.jpeg,9,1,0
375,86f6465a46f46d6d.jpeg,9686c3cda9f871b9.jpeg,0,10,0
376,8e6ad2bbbbb19199.jpeg,c141c0e020256562.jpeg,10,0,0
377,54dc6ea4b7939bbb.jpeg,cbe647cd4c31e284.jpeg,0,10,0
378,782c61c57072ab89.jpeg,f1c4e1735724b0cc.jpeg,1,4,5
379,5e5e5ecec6cc3b3f.jpeg,7cf0d3eb3ed6f4ec.jpeg,10,0,0
380,c6846171933020fc.jpeg,d0f0c8e8f0d8d4e4.jpeg,0,10,0
381,c684525666868a92.jpeg,fbf2b6e139c7cf3f.jpeg,4,6,0
382,c5e4e4e2e6e6f0c8.jpeg,dee77b95907909c0.jpeg,1,9,0
383,d9999dd477470f17.jpeg,dad498595ab4f414.jpeg,1,7,2
384,2226263a5a4c3901.jpeg,5d57170bac345ed5.jpeg,10,0,0
385,3c1c3a309c940098.jpeg,dbb3bf1f171f0e46.jpeg,10,0,0
386,b7b48dbc386300d8.jpeg,cdc97979373773f3.jpeg,2,8,0
387,7777b4d670a0d21a.jpeg,94d6b64a8c940b20.jpeg,0,10,0
388,321b21233f9fecf9.jpeg,b8ecccc8d0e79705.jpeg,10,0,0
389,80c4c1c76ccc18d9.jpeg,b4f1d9cd534c2958.jpeg,0,10,0
390,0a6d6eebe9cce2e3.jpeg,109890c2e83a9a89.jpeg,3,3,4
391,3e3a3ab73eb8bc5d.jpeg,fa6c75ed6cd1d253.jpeg,10,0,0
392,6872f9f9a61e5074.jpeg,6b791d2b6a72626a.jpeg,2,6,2
393,767513bb63b546c7.jpeg,c1e351c0c242a969.jpeg,6,1,3
394,2d29aaf4f8f2d058.jpeg,9393a6c4c3d0e032.jpeg,0,10,0
395,0000c8f201050043.jpeg,f0e8cc8cb1e9fcdb.jpeg,7,2,1
396,1a3b5c5cd83803f6.jpeg,2409097c5693a719.jpeg,0,5,5
397,1d3b3975672563a3.jpeg,c3f8fbfbef977749.jpeg,10,0,0
398,21260448c9d690c6.jpeg,66d3191382a2a020.jpeg,0,2,8
399,6673f3ce4ef7dddd.jpeg,a9afbbb167cf45f0.jpeg,10,0,0
400,21260448c9d690c6.jpeg,d09599199a933b5c.jpeg,0,2,8
401,185e5aa4d6d88048.jpeg,4089e5e46b478500.jpeg,10,0,0
402,052d230b03020280.jpeg,989c9a737bd7dbb3.jpeg,2,8,0
403,37d9c0041f7f69c3.jpeg,f1d9b5a4eb692b6b.jpeg,4,6,0
404,b6db972f5647060f.jpeg,c4f0b3b83890dc3c.jpeg,9,0,1
405,6120874b05216e9c.jpeg,938fcec35141d194.jpeg,4,4,2
406,39b99cea6070785c.jpeg,ba5c6e635c183428.jpeg,0,10,0
407,68e0f0c8c8020105.jpeg,fe8a24244d039ff8.jpeg,10,0,0
408,08006567257211b1.jpeg,7c3ca7ad69410fff.jpeg,2,7,1
409,00c292b11a11950b.jpeg,07303c34d6d1ed55.jpeg,7,3,0
410,200062781c870006.jpeg,da3212f6f0c86a6a.jpeg,10,0,0
411,4ca2f2f1f97918c4.jpeg,cd734649ca36bbdb.jpeg,10,0,0
412,5b23a2d74fadcec7.png,938fcec35141d194.jpeg,10,0,0
413,00aee6e76dc2cbe9.jpeg,d373cfff7f6f6f2d.jpeg,10,0,0
414,d69009b1c1c4d8c0.jpeg,fdfff73525a4002b.jpeg,10,0,0
415,39bd94b3b393e4e0.jpeg,6f3d2ccdcc646a6e.jpeg,7,2,1
416,1b5cdb9c35f02019.jpeg,9f9bb191d999ccdc.jpeg,0,10,0
417,38b8b0e0e50384e3.jpeg,3ed2f3f3349a1616.jpeg,10,0,0
418,4953c76c65650f1b.png,ec9c0d4c18bc78cc.jpeg,10,0,0
419,04c8f1704e5ad3f4.jpeg,c8c8c8598982d552.jpeg,9,0,1
420,bf65c51989c69959.jpeg,c35361252d8fefef.jpeg,5,0,5
421,38a496340c618e7c.jpeg,4cb1b1287353131b.jpeg,9,1,0
422,07e7e5c85cd73e33.jpeg,da97a5cd6c4cdedc.jpeg,6,1,3
423,2226263a5a4c3901.jpeg,607c3cf435e898bc.jpeg,10,0,0
424,f099d64e4bdb4b5b.jpeg,f3f9eca8a2f2f1e9.jpeg,2,7,1
425,996d9631715c8cb8.jpeg,d0e0f0d2596c3797.jpeg,8,0,2
426,09d8d89d0b5d6b2c.jpeg,2d29aaf4f8f2d058.jpeg,4,1,5
427,139b9bebbb591189.jpeg,c8c8c88db2d0f0b0.jpeg,1,9,0
428,3c1c3a309c940098.jpeg,76ccc8c89cb6f633.jpeg,1,7,2
429,7c6ceeeae1929a9c.jpeg,95a9173395bc39d9.jpeg,10,0,0
430,7a7b2e7ef08188e4.jpeg,98d9c71ff2649871.jpeg,9,1,0
431,584849692b2d2d2f.jpeg,66f4bdce49a04212.jpeg,9,0,1
432,222d4ac69d22ecd8.jpeg,e3f391b929884161.jpeg,0,9,1
433,4cb1b1287353131b.jpeg,c888b18565091ad9.jpeg,8,0,2
434,0e6361ee6b28eccc.jpeg,99995351b0b0aaab.jpeg,9,0,1
435,9950d09069b58985.jpeg,a79a889dcec2a62e.jpeg,2,8,0
436,303c071634eec6c6.jpeg,9f8f86a7b312c4e5.jpeg,0,9,1
437,00c0a19794626001.jpeg,70d0e49591c5c030.jpeg,1,8,1
438,1e5988858aa6b694.jpeg,f6f2f96c74381bb1.jpeg,10,0,0
439,8880a0683a2cf3cd.jpeg,e0c8c94262606a76.jpeg,10,0,0
440,996d9631715c8cb8.jpeg,beaeb3998fcff1fc.jpeg,1,9,0
441,90c0013158c96c38.jpeg,dc88c1e0c0587c70.jpeg,0,10,0
442,4d60525c3c3e3e66.jpeg,662e0c63a377fe7e.jpeg,1,7,2
443,5e7b230aca4e9fbc.jpeg,98988dff9383a30b.jpeg,10,0,0
444,1d99b0b8f8b879b8.jpeg,2c6868d161c4c356.jpeg,10,0,0
445,1c1b91b4326d71b9.jpeg,37d9c0041f7f69c3.jpeg,9,1,0
446,3d9dddcfcf573257.jpeg,c88c8ce8c06c6812.jpeg,4,2,4
447,66268fab7b0f971f.jpeg,a4a4a4b232b62c10.jpeg,9,0,1
448,6c688c4d60d14b29.jpeg,9d8519a3a38494c9.jpeg,7,3,0
449,67676ed79898886c.jpeg,8eacb434cd726264.jpeg,8,1,1
450,6656d6d6585bd7b1.jpeg,d50705645832b591.jpeg,10,0,0
451,34b9f9f1f99999a9.jpeg,af5632e6472f8d8f.jpeg,0,9,1
452,195b92ca2a270626.jpeg,40635356dcd1b2e6.jpeg,10,0,0
453,6673f3ce4ef7dddd.jpeg,949d8d8d9d89cade.jpeg,3,7,0
454,a549596461ebd4fc.jpeg,f0ccebc1c1cbcecc.jpeg,1,9,0
455,cc988ce6cdcd9cb4.jpeg,da97a5cd6c4cdedc.jpeg,9,0,1
456,2333b33970021303.jpeg,eb3b426464a68d9d.jpeg,10,0,0
457,070f0c0d5d142f00.jpeg,e98b2a3b0d1fb999.jpeg,10,0,0
458,8484840d79696130.jpeg,8c9ff9f060f0f00c.jpeg,6,2,2
459,c809098585c96dec.jpeg,d3c4ccfaf2e4f6f4.jpeg,0,10,0
460,61c7cb43c6ac1aba.jpeg,f2f6298ec6d62627.jpeg,0,10,0
461,1130316048686460.jpeg,e6e46461eced652d.jpeg,0,10,0
462,496160383b060a93.jpeg,b7c5d96869cbdadb.jpeg,10,0,0
463,263230143a312133.jpeg,6f3d2ccdcc646a6e.jpeg,8,2,0
464,949498cc4ed098b2.png,fce0c2c693cccccc.jpeg,2,7,1
465,30a4f2c0005fcdda.jpeg,f3e7e7e5e7c5e1ee.jpeg,10,0,0
466,6c2aee637f797beb.jpeg,b7f3d69c3932cc30.jpeg,8,2,0
467,6c8b2336905c4271.jpeg,9ea0818dc88838aa.jpeg,5,0,5
468,bab3af8a82f293d3.jpeg,f4f4f0f967f8193c.jpeg,8,2,0
469,c1c189a8d8d8b07a.jpeg,da9890d9cda736b7.jpeg,10,0,0
470,3030321292b391ad.jpeg,e3f3f3d9e4d4ecdc.jpeg,2,7,1
471,4c6e662f26a627a6.jpeg,979f8aa6ca8a91c2.jpeg,0,10,0
472,1c9c9a0d59782e4a.jpeg,32334efef09c8a90.jpeg,9,1,0
473,e8f4d3b4d074103c.jpeg,fc7c68cc6d130e0c.jpeg,0,10,0
474,8383b3d318c3dc5c.jpeg,e46171f1b0f45514.jpeg,9,0,1
475,808080a03934250b.jpeg,9c38390b19070e86.jpeg,0,10,0
476,404606242e3a2612.jpeg,e1e96978a699f924.jpeg,0,2,8
477,8e0b0bfad96f9e31.jpeg,9435ff9b1d54161b.jpeg,0,10,0
478,486c2a898c8a8b8a.jpeg,e6e46461eced652d.jpeg,0,10,0
479,e9e9e9e16b6bd8cd.jpeg,f0b0b4a6dee6663e.jpeg,9,1,0
480,07e7e5c85cd73e33.jpeg,b535991a9d1acf8c.jpeg,0,10,0
481,164748c42f2b1bfc.jpeg,534b4b531313637a.jpeg,0,10,0
482,313339f939a6a343.jpeg,68405eacb44272c2.jpeg,0,10,0
483,6868263d353d6963.jpeg,f1d9b5a4eb692b6b.jpeg,8,1,1
484,32327350920144d4.jpeg,d69009b1c1c4d8c0.jpeg,2,7,1
485,dada3c32a28666a6.jpeg,ea74b7795931b9e5.png,9,0,1
486,9e9d567672f47551.jpeg,af2baa72b2b85ada.jpeg,1,9,0
487,3b3b333b9b40c088.jpeg,dee77b95907909c0.jpeg,10,0,0
488,302c2e29d89b89e9.jpeg,6438203030b4b070.jpeg,6,3,1
489,c8c8c8598982d552.jpeg,d0e0f0d2596c3797.jpeg,0,1,9
490,93a6c84e29baf060.jpeg,a5a636a6a637f567.jpeg,0,10,0
491,1a3b5c5cd83803f6.jpeg,eacbc9e138787870.jpeg,0,10,0
492,1d5e6f6e744e5adb.jpeg,f131300514262220.jpeg,0,10,0
493,a8acc6d3db1f7e4e.jpeg,acf0a084f3c8c8c2.jpeg,6,3,1
494,782c61c57072ab89.jpeg,d026aedcfd69c6a3.jpeg,7,1,2
495,36359ae2251d8e1d.jpeg,3ed2f3f3349a1616.jpeg,0,9,1
496,6667262cede8ecc1.jpeg,ecce967b707e77ee.jpeg,3,5,2
497,3b36c73371715f7f.jpeg,b5fdf4e766d1a0a6.jpeg,0,8,2
498,171b333333331f37.jpeg,cf4fecc3c2e0c040.jpeg,9,0,1
499,19970f5be715dd9d.jpeg,d95a6cbcdc387c68.jpeg,6,3,1
500,71d6948c98999696.jpeg,c3648683c3f5f5fa.jpeg,9,0,1
501,0006213919193c6c.jpeg,d9c9d89c9c53c68e.jpeg,0,10,0
502,3b9919a9cccecb1c.jpeg,647cef7ee6eee6f3.jpeg,9,1,0
503,7432282c2c6dba92.jpeg,fc90848c8cc6f8c5.jpeg,0,9,1
504,694c760ea727868a.jpeg,e2e0f67e932263cb.jpeg,10,0,0
505,52534ada9a061000.jpeg,fbfb7a7e9a5a1c21.jpeg,10,0,0
506,00c292b11a11950b.jpeg,c4fa7ceef266660f.jpeg,9,1,0
507,3d9dddcfcf573257.jpeg,b0f0b8b071f5c1f1.jpeg,5,1,4
508,607c3cf435e898bc.jpeg,c6cec8e474362723.png,0,10,0
509,20a686aca4cd9d96.jpeg,496160383b060a93.jpeg,1,9,0
510,090c4c898b8f83c0.jpeg,63f3a4ac5874c4e4.jpeg,2,8,0
511,7373b3b7b3b3f3b3.jpeg,e36567e571b38a80.jpeg,1,9,0
512,82a48659759e8b6d.jpeg,9c9eb6b67bdb3327.jpeg,1,2,7
513,9a3898181c7fba2a.jpeg,d969f9db9a86a446.jpeg,0,10,0
514,136ba3838680d0c0.jpeg,acf0a084f3c8c8c2.jpeg,5,4,1
515,4ece535a3a76c498.jpeg,79b1f1e3e43e6ccd.jpeg,10,0,0
516,693978f0e0c9cdec.jpeg,707474e5cd4acdc9.jpeg,0,6,4
517,30f65d09b132aae3.jpeg,94d6b64a8c940b20.jpeg,0,10,0
518,84e5390919731b3c.jpeg,d9bcdab19dc3717b.jpeg,0,10,0
519,79f9e9e1e4741c60.jpeg,cf4fecc3c2e0c040.jpeg,10,0,0
520,88892f2733e7e3c7.jpeg,c6846171933020fc.jpeg,4,5,1
521,3a96b6b2d3bc2ef0.jpeg,8e16ec0e06220acc.jpeg,10,0,0
522,6565d2fad04c4ec2.jpeg,78e2e1f08ccbcfd7.jpeg,5,4,1
523,188e9a9f5f5f5e36.jpeg,fc7d7f77e9d3cf6f.jpeg,1,1,8
524,20c4809212222aca.jpeg,c2f2defeba77d9d9.jpeg,10,0,0
525,8901e3995a6c95e3.jpeg,900dadcc8f25092c.jpeg,5,5,0
526,0c34dad8e0c43ccc.jpeg,d9d3d3768e8edb71.jpeg,10,0,0
527,504826666b64f4f1.jpeg,ed76f2b186663438.jpeg,0,10,0
528,4511303e7a5b5b52.jpeg,edcbb3336b49b326.jpeg,10,0,0
529,8d8d2d134cd6d1c3.jpeg,9999d149f95b31b9.jpeg,4,3,3
530,6d785ee7e2f8f8f2.jpeg,ad1f79c16799271a.jpeg,8,1,1
531,7262646126722230.jpeg,a6213b2b23716969.jpeg,0,10,0
532,00aee6e76dc2cbe9.jpeg,6c9891318da6a92c.jpeg,7,3,0
533,00cec6f3a1ebe8c6.jpeg,a5c4e49c862638b9.jpeg,0,7,3
534,2d29aaf4f8f2d058.jpeg,5a5ae5d6c88ca048.jpeg,0,10,0
535,8ccc56114be6f614.jpeg,a686c2e0eca829c2.jpeg,0,10,0
536,5a981c985958a058.jpeg,6dba8a16c6a606b6.jpeg,10,0,0
537,41e737465b73b3f3.jpeg,781bd3f6dba9846c.jpeg,1,6,3
538,979f8aa6ca8a91c2.jpeg,f1e0e0f9fb6c6d5c.jpeg,10,0,0
539,c74683e339b9b830.jpeg,dbdbfbdbdedecedc.jpeg,10,0,0
540,9d9032732531e8e0.jpeg,ecccc2cb491f7a78.jpeg,8,2,0
541,8eacb434cd726264.jpeg,efdbeb5296726243.jpeg,0,1,9
542,9c9eb6b67bdb3327.jpeg,a3c7776f26674fdb.jpeg,0,9,1
543,48ca644d55d4c6c3.jpeg,f2fafcb8da2920e4.jpeg,9,1,0
544,6c688c4d60d14b29.jpeg,c5e4e4e2e6e6f0c8.jpeg,10,0,0
545,1cf421d112d6ccda.jpeg,3c1c3a309c940098.jpeg,0,10,0
546,898e86c6ced89c34.jpeg,afadca4a96bc7a7e.jpeg,10,0,0
547,64cbf336b71b3818.jpeg,a75558d8ac9c9c98.jpeg,0,10,0
548,2d29aaf4f8f2d058.jpeg,69e1e0f6d61b3430.jpeg,2,5,3
549,8fcbaf8b68e58482.jpeg,f3f2d4cadbddded3.jpeg,10,0,0
550,149270991a64a484.jpeg,d0603b9ba4a4e7cf.jpeg,10,0,0
551,018dccce3cdcf6b2.jpeg,fa6c75ed6cd1d253.jpeg,10,0,0
552,7cbe8ea484c8ccc7.jpeg,bf65c51989c69959.jpeg,10,0,0
553,52534ada9a061000.jpeg,c10b98883a305199.jpeg,8,0,2
554,be3c3c3db9654547.jpeg,dc5a5e8f7c63c2d6.jpeg,0,10,0
555,63f3a4ac5874c4e4.jpeg,84931016a5e35279.jpeg,10,0,0
556,2226263a5a4c3901.jpeg,d026aedcfd69c6a3.jpeg,10,0,0
557,693978f0e0c9cdec.jpeg,c8c8c88db2d0f0b0.jpeg,0,10,0
558,d3cbcbc6c6c6c787.jpeg,f1d3c1d1c5ebcb93.jpeg,8,1,1
559,08006567257211b1.jpeg,9a8cac682c78f86c.jpeg,2,8,0
560,5071e1e8822e7051.jpeg,e9e199d9d0bcfcfc.jpeg,10,0,0
561,62763676a5d9e4c0.jpeg,6d785ee7e2f8f8f2.jpeg,0,10,0
562,6677f3cd3e7ef6fe.jpeg,f2d49475acf3c5dc.jpeg,5,3,2
563,01561511da5a386f.jpeg,e3d393939b1b3989.jpeg,0,10,0
564,6b3f24c47474351d.jpeg,e62ebab5378381e0.jpeg,9,1,0
565,98988dff9383a30b.jpeg,c565636d6dad6be5.jpeg,9,1,0
566,1b5cdb9c35f02019.jpeg,3b3b333b9b40c088.jpeg,1,9,0
567,0719252465c9f4ee.jpeg,3c4e4ecdc9929294.jpeg,0,9,1
568,4757d6c4e4d09b93.jpeg,f3e7e7e5e7c5e1ee.jpeg,8,0,2
569,0e0e0e5627abdb81.jpeg,264e4624894be0f4.jpeg,2,7,1
570,49c0c8482d3ca6e6.jpeg,782c61c57072ab89.jpeg,6,2,2
571,089bcccccccdcc0d.jpeg,9968ed6c688928ca.jpeg,0,10,0
572,d8ecb8d8b292c3a1.jpeg,e0c8d8c9c6d26526.jpeg,4,0,6
573,090c4c898b8f83c0.jpeg,aa2042383d078aa9.jpeg,0,10,0
574,898e86c6ced89c34.jpeg,b3939b9b83828590.jpeg,5,5,0
575,9686c3cda9f871b9.jpeg,e6e6fe7c3d302020.jpeg,1,7,2
576,848a838282b28e62.jpeg,c6d6e69716d69e8c.jpeg,9,0,1
577,1cdcbceee296a6b4.jpeg,f67e3e9a9afefcd8.jpeg,0,10,0
578,104e4e88c8c2eb30.jpeg,302c2e29d89b89e9.jpeg,7,2,1
579,8c4c6dedcca32a6c.jpeg,ac8c94bcb4f0f22b.jpeg,7,1,2
580,24c9012c347d9587.jpeg,e8f1f9d8d8f934a6.jpeg,7,1,2
581,0c0c185441515818.jpeg,1d5e6f6e744e5adb.jpeg,10,0,0
582,909a232c8d1a18e2.jpeg,b036a393272f5d03.jpeg,9,0,1
583,0084c1d3c81dd353.jpeg,30f65d09b132aae3.jpeg,5,0,5
584,8191a3cecce96828.jpeg,c888b18565091ad9.jpeg,10,0,0
585,88dcccf9eb4ecc83.jpeg,f37164a4d456dbf8.jpeg,10,0,0
586,b97c3c3a6e2e32d2.jpeg,c787c3c5c7838183.jpeg,0,10,0
587,26062333369699d8.jpeg,f3f2d4cadbddded3.jpeg,10,0,0
588,e405c6e029b0e792.jpeg,e488f0e0f0595592.jpeg,0,5,5
589,153c34b4d978289c.jpeg,656d0d5575f3e274.jpeg,0,10,0
590,c5c64cf4d25291c0.jpeg,e9e9e9e16b6bd8cd.jpeg,6,2,2
591,1f3f2d45e8d96d49.jpeg,b2b24f7bd8ce868c.jpeg,1,9,0
592,0048a799b1b1999d.jpeg,f0f4c56c1c98519b.jpeg,8,2,0
593,8e0e8ededf198d09.jpeg,a5a636a6a637f567.jpeg,0,10,0
594,693978f0e0c9cdec.jpeg,c4f0b3b83890dc3c.jpeg,4,0,6
595,1f0cb49b5f3d3f3d.png,3f7d26f4c8c0c6c2.jpeg,9,0,1
596,c2f2b3e62031b5d3.jpeg,df7f3f7f253b346c.jpeg,2,3,5
597,22089cd651c0e672.jpeg,df7f3f7f253b346c.jpeg,2,2,6
598,66244d5b54541f2a.jpeg,c8e092111969a9e9.jpeg,0,10,0
599,18d0c14ccdf39881.jpeg,66268fab7b0f971f.jpeg,0,8,2
600,3f7574684cb97fd3.jpeg,c3e7677ed6b38dad.jpeg,6,2,2
601,69e1e0f6d61b3430.jpeg,c3c3e7c323318020.jpeg,5,3,2
602,06463178f2f1e4a4.jpeg,6dd2da4cca8f0727.jpeg,2,7,1
603,302c2e29d89b89e9.jpeg,3839b998b8b8d035.jpeg,0,10,0
604,0c0842d0c8d199b9.jpeg,f1e0e0f9fb6c6d5c.jpeg,5,1,4
605,40c089ece0616070.jpeg,80c4c1c76ccc18d9.jpeg,9,0,1
606,233377d5c9494910.jpeg,a5c4e49c862638b9.jpeg,5,5,0
607,63e7c6c86872345c.jpeg,f0f4c56c1c98519b.jpeg,0,2,8
608,0c446636268dcd4f.jpeg,999387dcde1b3264.jpeg,9,1,0
609,02003726ce4f0002.jpeg,9f9fd3e6d20f2433.jpeg,9,0,1
610,00c292b11a11950b.jpeg,caea2a9bca78748f.jpeg,4,6,0
611,188e9a9f5f5f5e36.jpeg,7bcbe260f836b699.jpeg,5,0,5
612,4b4bf1f7cecbd647.jpeg,5a981c985958a058.jpeg,0,10,0
613,494c4c4c86925b0c.jpeg,dbcfd51531b4a663.jpeg,1,9,0
614,0d6969e6e6f1d256.jpeg,d9999dd477470f17.jpeg,10,0,0
615,3f7574684cb97fd3.jpeg,8492a0a0a32379e6.jpeg,5,2,3
616,301395c1c9cbdc56.jpeg,9f06662733333333.jpeg,0,10,0
617,3f7574684cb97fd3.jpeg,81c43131850a6619.jpeg,2,5,3
618,28130d276def6e7d.jpeg,9c9eb6b67bdb3327.jpeg,9,0,1
619,1a3b5c5cd83803f6.jpeg,38a496340c618e7c.jpeg,0,10,0
620,5de72ba98f62f3a3.jpeg,efdbeb5296726243.jpeg,2,2,6
621,262e2c1ed22c1a5a.jpeg,c1c189a8d8d8b07a.jpeg,0,10,0
622,c5e8b0304492ded4.jpeg,f2f2c8c8a8a8ecc4.jpeg,0,10,0
623,090c4c898b8f83c0.jpeg,302c2e29d89b89e9.jpeg,8,2,0
624,4511303e7a5b5b52.jpeg,c5e8b0304492ded4.jpeg,9,0,1
625,ca799dd9c2e94dec.jpeg,e3e767e6a4a66843.jpeg,10,0,0
626,ac8c94bcb4f0f22b.jpeg,c0e060ecb870677e.jpeg,0,8,2
627,313b4fe8e06b9c60.jpeg,da9890d9cda736b7.jpeg,4,0,6
628,65b5cb8a0a4a465a.jpeg,a9617aaef886b4c1.jpeg,10,0,0
629,4d5513dbd343c313.jpeg,66268fab7b0f971f.jpeg,1,9,0
630,04763f1793071933.jpeg,b3b286c6b4b05c6d.jpeg,6,2,2
631,94ea6c64646464de.jpeg,98988dff9383a30b.jpeg,10,0,0
632,3fdf1f97cd73349e.jpeg,b7b48dbc386300d8.jpeg,1,9,0
633,5a981c985958a058.jpeg,e6e46461eced652d.jpeg,2,6,2
634,208080c0da406a23.jpeg,e02094c45cf1e1f1.jpeg,4,3,3
635,8e6ad2bbbbb19199.jpeg,d4d8f38292d6cd44.jpeg,10,0,0
636,05c54565ddd4b437.jpeg,cbe647cd4c31e284.jpeg,0,10,0
637,9ea0818dc88838aa.jpeg,cdcce1635959beb2.jpeg,0,10,0
638,6253092c6f123554.jpeg,c04141c0c5013174.jpeg,2,4,4
639,79e5e05afb535b73.jpeg,854c921b0b565c33.jpeg,10,0,0
640,c99938305552565e.jpeg,f4f4f0f967f8193c.jpeg,6,3,1
641,6667262cede8ecc1.jpeg,c645c3e2b69fc0f0.jpeg,1,8,1
642,7736371b2d6554c3.jpeg,ed62eac58f8f3d3e.jpeg,1,9,0
643,979f8aa6ca8a91c2.jpeg,dfef8d998d8c894c.jpeg,10,0,0
644,01000973e7e60044.jpeg,494c4c4c86925b0c.jpeg,10,0,0
645,052d230b03020280.jpeg,80e0b0fcff37dfa6.jpeg,8,1,1
646,3b1949795d61753d.jpeg,b3724a1b1b1b1e2e.png,1,8,1
647,19970f5be715dd9d.jpeg,cf8f8fcfcfe7a76f.jpeg,4,2,4
648,00c0cb9bd3f49494.jpeg,fa6c75ed6cd1d253.jpeg,5,1,4
649,2e1613137a6e6587.jpeg,86f6465a46f46d6d.jpeg,6,0,4
650,32383cbdf5065646.jpeg,a9a3a3cbddcd9d99.jpeg,9,0,1
651,8fcbaf8b68e58482.jpeg,f0d42074a93138e2.jpeg,10,0,0
652,a5c8ee32534c7881.jpeg,e028385533361f66.jpeg,1,7,2
653,7cbe8ea484c8ccc7.jpeg,e0c8c94262606a76.jpeg,10,0,0
654,a549596461ebd4fc.jpeg,e4f0c80d8184d6a0.jpeg,0,10,0
655,7263e72689005359.png,d969f9db9a86a446.jpeg,0,10,0
656,9435ff9b1d54161b.jpeg,a7a3ffcb7eb6c6e8.jpeg,2,8,0
657,0048a799b1b1999d.jpeg,9414848d80e1c142.jpeg,8,1,1
658,8901e3995a6c95e3.jpeg,977e5e64696b6969.jpeg,5,4,1
659,81b8f37325b6b554.jpeg,f0f2debfeeb47ee4.jpeg,1,5,4
660,6176f2f96138feff.jpeg,f7e960e557e77f74.jpeg,3,7,0
661,337b30b094dc4464.jpeg,b3b286c6b4b05c6d.jpeg,2,3,5
662,101445020a2e6464.jpeg,fcf89f0d3c58aaab.jpeg,1,9,0
663,8024cc948ca2a594.jpeg,e9e199d9d0bcfcfc.jpeg,8,1,1
664,19970f5be715dd9d.jpeg,78df3c6049d8b8fe.jpeg,2,7,1
665,6656d6d6585bd7b1.jpeg,88892f2733e7e3c7.jpeg,10,0,0
666,486c2a898c8a8b8a.jpeg,6363635ad4be6d4c.jpeg,6,1,3
667,400a49c934341411.jpeg,ca4c9d8d1d4c8f2d.jpeg,1,9,0
668,d859b6d2c149a2a9.jpeg,e7c7f3f3da30b2c3.jpeg,0,10,0
